EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,C.I,Name,DaysWorked,HBN,HED,HEN
RM429,47,46-55,False,Travel_Rarely,983,Research & Development,2,2,Medical,1,574,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,5k-10k,7389,5,13,3,3,80,3,20,2,3,5,0,0,4.0,96750368,Alicia Barr,27,2,1,0
RM533,47,46-55,False,Travel_Rarely,703,Sales,14,4,Marketing,1,728,4,Male,42,3,2,Sales Executive,1,Single,4960,Upto 5k,11825,2,12,3,4,80,0,20,2,3,7,7,1,7.0,15291208,Lori Figueroa,28,1,1,1
RM545,47,46-55,False,Travel_Frequently,217,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10k-15k,10225,9,12,3,4,80,2,28,2,2,22,2,11,13.0,51464269,Vanessa Cole,29,2,1,2
RM567,47,46-55,True,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2,Sales Executive,3,Single,6397,5k-10k,10339,4,12,3,4,80,0,8,2,3,5,4,1,3.0,69166287,Matthew Smith,30,1,0,1
RM593,47,46-55,False,Travel_Rarely,202,Research & Development,2,2,Other,1,820,3,Female,33,3,4,Manager,4,Married,16752,15k+,12982,1,11,3,3,80,1,26,3,2,26,14,3,0.0,14478111,Beverly Cooper,22,1,2,0
RM652,47,46-55,False,Travel_Rarely,249,Sales,2,2,Marketing,1,903,3,Female,35,3,2,Sales Executive,4,Married,4537,Upto 5k,17783,0,22,4,1,80,1,8,2,3,7,6,7,7.0,87789079,Jessica Burns,20,1,2,1
RM666,47,46-55,False,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,925,4,Female,65,2,1,Sales Representative,4,Single,3294,Upto 5k,13137,1,18,3,1,80,0,3,3,2,3,2,1,2.0,58970845,Cory Pena,26,1,0,2
RM708,47,46-55,False,Travel_Frequently,1379,Research & Development,16,4,Medical,1,987,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,5k-10k,6759,1,19,3,3,80,0,20,3,4,19,10,2,7.0,27637794,Ann Morton,25,1,2,0
RM720,47,46-55,False,Travel_Rarely,955,Sales,4,2,Life Sciences,1,1003,4,Female,83,3,2,Sales Executive,4,Single,4163,Upto 5k,8571,1,17,3,3,80,0,9,0,3,9,0,0,7.0,22097496,Richard Mcmahon,28,2,0,0
RM1021,47,46-55,False,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,Married,3420,Upto 5k,10205,7,12,3,3,80,1,17,2,2,6,5,1,2.0,49609054,Robert Smith,20,2,2,0
RM1025,47,46-55,False,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married,17169,15k+,26703,3,19,3,2,80,2,26,2,4,20,17,5,6.0,53851498,Christian Wheeler,30,2,2,2
RM1068,47,46-55,False,Travel_Rarely,571,Sales,14,3,Medical,1,1503,3,Female,78,3,2,Sales Executive,3,Married,4591,Upto 5k,24200,3,17,3,3,80,1,11,4,2,5,4,1,2.0,65767881,Roberto Rice,27,2,1,2
RM1155,47,46-55,False,Travel_Rarely,1176,Human Resources,26,4,Life Sciences,1,1625,4,Female,98,3,5,Manager,3,Married,19658,15k+,5220,3,11,3,3,80,1,27,2,3,5,2,1,0.0,33574011,Samantha Washington PhD,24,0,1,2
RM1195,47,46-55,False,Travel_Rarely,1225,Sales,2,4,Life Sciences,1,1676,2,Female,47,4,4,Manager,2,Divorced,15972,15k+,21086,6,14,3,3,80,3,29,2,3,3,2,1,2.0,36950221,Keith Sims,30,2,1,2
RM1224,47,46-55,True,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,1716,3,Male,82,1,4,Sales Executive,3,Married,12936,10k-15k,24164,7,11,3,3,80,0,25,3,1,23,5,14,10.0,27738187,Alexander Hansen,20,0,0,1
RM1235,47,46-55,False,Non-Travel,543,Sales,2,4,Marketing,1,1731,3,Male,87,3,2,Sales Executive,2,Married,4978,Upto 5k,3536,7,11,3,4,80,1,4,3,1,1,0,0,0.0,82398083,Donald Garcia,20,2,2,0
RM1304,47,46-55,False,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,10k-15k,19271,8,12,3,3,80,1,28,4,3,22,11,14,10.0,59104566,Karen Branch,30,1,0,1
RM1322,47,46-55,False,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,2105,Upto 5k,5411,4,12,3,3,80,0,7,2,3,2,2,2,0.0,81249799,Julia Jones,22,2,2,1
RM1371,47,46-55,False,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,5k-10k,2125,8,18,3,3,80,1,16,4,4,8,7,1,7.0,77349752,Sandra Peters,21,2,2,0
RM1415,47,46-55,False,Travel_Rarely,1180,Research & Development,25,3,Medical,1,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633,5k-10k,13084,2,23,4,2,80,0,25,3,3,17,14,12,11.0,46578001,Anita Hall,23,1,1,2
RM1422,47,46-55,False,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,Female,98,3,3,Research Director,2,Married,11957,10k-15k,17231,0,18,3,1,80,2,14,3,1,13,8,5,12.0,32084778,Crystal Cooper,29,2,0,1
RM051,48,46-55,True,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,64,1,Male,98,2,3,Laboratory Technician,3,Single,5381,5k-10k,19294,9,13,3,4,80,0,23,2,3,1,0,0,0.0,44489940,Mark Jones,24,2,1,2
RM353,48,46-55,False,Travel_Rarely,530,Sales,29,1,Medical,1,473,1,Female,91,3,3,Manager,3,Married,12504,10k-15k,23978,3,21,4,2,80,1,15,3,1,0,0,0,0.0,74672520,Whitney Taylor,30,1,0,0
RM445,48,46-55,False,Travel_Rarely,163,Sales,2,5,Marketing,1,595,2,Female,37,3,2,Sales Executive,4,Married,4051,Upto 5k,19658,2,14,3,1,80,1,14,2,3,9,7,6,7.0,49613214,Kaitlin Lewis,29,2,0,2
RM493,48,46-55,False,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,664,4,Female,40,2,4,Manager,1,Married,15402,15k+,17997,7,11,3,1,80,1,21,3,1,3,2,0,2.0,55461591,Jennifer Powell,27,2,1,1
RM521,48,46-55,False,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2,Male,56,4,2,Sales Executive,2,Married,8120,5k-10k,18597,3,12,3,4,80,0,12,3,3,2,2,2,2.0,25457816,Mary Costa,22,1,1,1
RM679,48,46-55,False,Travel_Rarely,1469,Research & Development,20,4,Medical,1,945,4,Male,51,3,1,Research Scientist,3,Married,2259,Upto 5k,5543,4,17,3,1,80,2,13,2,2,0,0,0,0.0,72858374,Margaret Lowery,25,2,1,2
RM736,48,46-55,False,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,1022,1,Male,97,2,2,Healthcare Representative,3,Single,4240,Upto 5k,13119,2,13,3,4,80,0,19,0,3,2,2,2,2.0,20106509,Debra Cook,27,1,0,2
RM737,48,46-55,False,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,1,1024,3,Male,78,2,3,Healthcare Representative,3,Single,10999,10k-15k,22245,7,14,3,2,80,0,27,3,3,15,11,4,8.0,28892086,Mr. Thomas Vasquez,24,0,2,0
RM805,48,46-55,False,Non-Travel,1262,Research & Development,1,4,Medical,1,1116,1,Male,35,4,4,Manager,4,Single,16885,15k+,16154,2,22,4,3,80,0,27,3,2,5,4,2,1.0,40281491,Rebecca Harris,27,0,1,0
RM902,48,46-55,False,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,Upto 5k,16620,5,11,3,3,80,0,7,4,2,1,0,0,0.0,63339667,Angela Adams DVM,27,1,0,1
RM905,48,46-55,False,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4,Male,76,2,5,Research Director,4,Single,18265,15k+,8733,6,12,3,3,80,0,25,3,4,1,0,0,0.0,84801233,Diane Perez,20,0,2,1
RM970,48,46-55,False,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,5k-10k,18706,1,11,3,3,80,0,11,2,3,10,9,0,8.0,59093496,Felicia Figueroa,26,2,1,1
RM1039,48,46-55,False,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,5486,5k-10k,24795,4,11,3,1,80,3,15,3,3,2,2,2,2.0,22120246,Laura Vasquez,25,2,0,0
RM1104,48,46-55,False,Travel_Rarely,492,Sales,16,4,Life Sciences,1,1557,3,Female,96,3,2,Sales Executive,3,Divorced,6439,5k-10k,13693,8,14,3,3,80,1,18,2,3,8,7,7,7.0,62958901,Cody Greene,20,0,2,1
RM1115,48,46-55,False,Travel_Rarely,1108,Research & Development,15,4,Other,1,1576,3,Female,65,3,1,Research Scientist,1,Married,2367,Upto 5k,16530,8,12,3,4,80,1,10,3,2,8,2,7,6.0,11868130,James Bennett,30,2,1,1
RM1167,48,46-55,False,Travel_Frequently,365,Research & Development,4,5,Medical,1,1644,3,Male,89,2,4,Manager,4,Married,15202,15k+,5602,2,25,4,2,80,1,23,3,3,2,2,2,2.0,45495029,Lauren Wong,27,1,2,1
RM1205,48,46-55,True,Travel_Frequently,708,Sales,7,2,Medical,1,1691,4,Female,95,3,1,Sales Representative,3,Married,2655,Upto 5k,11740,2,11,3,3,80,2,19,3,3,9,7,7,7.0,82017516,David Williams,22,1,1,1
RM1332,48,46-55,False,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,19665,15k+,13583,4,12,3,4,80,0,29,3,3,22,10,12,9.0,26587799,Rodney Williams,26,1,0,0
RM1352,48,46-55,False,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,17174,15k+,2437,3,11,3,2,80,1,24,3,3,22,17,4,7.0,71040347,Nicole Mathis,29,0,1,1
RM002,49,46-55,False,Travel_Frequently,279,Research & Development,8,1,Life Sciences,1,2,3,Male,61,2,2,Research Scientist,2,Married,5130,5k-10k,24907,1,23,4,4,80,1,10,3,3,10,7,1,7.0,59470729,Benjamin Foster,21,0,2,0
RM130,49,46-55,False,Travel_Rarely,470,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5k-10k,5549,1,14,3,3,80,0,16,2,2,15,11,5,11.0,45186708,Daniel Morgan,22,1,2,0
RM202,49,46-55,False,Non-Travel,1002,Research & Development,18,4,Life Sciences,1,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,5k-10k,23793,1,15,3,1,80,2,7,0,3,7,7,1,7.0,88458327,Christine Rios,20,2,0,0
RM291,49,46-55,False,Travel_Frequently,636,Research & Development,10,4,Life Sciences,1,396,3,Female,35,3,5,Research Director,1,Single,18665,15k+,25594,9,11,3,4,80,0,22,4,3,3,2,1,2.0,61140376,Jared Davis,25,2,2,0
RM317,49,46-55,False,Travel_Rarely,1091,Research & Development,1,2,Technical Degree,1,431,3,Female,90,2,4,Healthcare Representative,3,Single,13964,10k-15k,17810,7,12,3,4,80,0,25,2,3,7,1,0,7.0,95704631,Jerry Cowan,20,1,1,2
RM376,49,46-55,False,Travel_Rarely,1261,Research & Development,7,3,Other,1,499,2,Male,31,2,3,Healthcare Representative,3,Single,10965,10k-15k,12066,8,24,4,3,80,0,26,2,3,5,2,0,0.0,59858348,Shannon Davis,26,0,1,2
RM474,49,46-55,False,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638,4,Male,58,2,5,Research Director,3,Divorced,19502,15k+,2125,1,17,3,3,80,1,31,5,3,31,9,0,9.0,24541967,Melissa Mitchell,28,1,1,0
RM608,49,46-55,True,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3,Female,43,3,3,Sales Executive,4,Married,7654,5k-10k,5860,1,18,3,1,80,2,9,3,4,9,8,7,7.0,41383044,Tony Mcclure,26,2,2,0
RM640,49,46-55,False,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,1,887,3,Female,36,3,1,Research Scientist,1,Married,3580,Upto 5k,10554,2,16,3,2,80,1,7,2,3,4,2,0,2.0,73280554,Steven Orr,26,0,2,0
RM678,49,46-55,False,Travel_Rarely,527,Research & Development,8,2,Other,1,944,1,Female,51,3,3,Laboratory Technician,2,Married,7403,5k-10k,22477,4,11,3,3,80,1,29,3,2,26,9,1,7.0,13358751,Kimberly Hansen,23,2,1,0
RM822,49,46-55,False,Travel_Rarely,174,Sales,8,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,13120,10k-15k,11879,6,17,3,2,80,1,22,3,3,9,8,2,3.0,93154172,Timothy Obrien,21,2,2,1
RM900,49,46-55,False,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1,Male,85,2,5,Manager,3,Married,18711,15k+,12124,2,13,3,3,80,1,23,2,4,1,0,0,0.0,85350823,Lori Carter,28,2,2,1
RM1007,49,46-55,True,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,Male,97,2,2,Laboratory Technician,1,Single,4284,Upto 5k,22710,3,20,4,1,80,0,20,2,3,4,3,1,3.0,54024257,Donald Stevens,29,0,2,2
RM1045,49,46-55,False,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1473,1,Male,96,3,2,Healthcare Representative,3,Married,6651,5k-10k,21534,2,14,3,2,80,1,20,0,2,3,2,1,2.0,91883846,Theresa Rich,30,1,2,1
RM1055,49,46-55,False,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,10k-15k,20948,3,14,3,2,80,2,29,3,3,8,7,0,7.0,39711402,Jeffrey Donaldson PhD,26,2,1,1
RM1072,49,46-55,False,Travel_Rarely,271,Research & Development,3,2,Medical,1,1509,3,Female,43,2,2,Laboratory Technician,1,Married,4789,Upto 5k,23070,4,25,4,1,80,1,10,3,3,3,2,1,2.0,96926431,Cathy Thomas,25,2,0,1
RM1148,49,46-55,False,Travel_Rarely,722,Research & Development,25,4,Life Sciences,1,1617,3,Female,84,3,1,Laboratory Technician,1,Married,3211,Upto 5k,22102,1,14,3,4,80,1,10,3,2,9,6,1,4.0,18484847,Steven Curtis,24,0,0,1
RM1177,49,46-55,False,Travel_Rarely,301,Research & Development,22,4,Other,1,1655,1,Female,72,3,4,Research Director,2,Married,16413,15k+,3498,3,16,3,2,80,2,27,2,3,4,2,1,2.0,95282470,Rachel Dean,20,0,1,2
RM1182,49,46-55,False,Travel_Rarely,465,Research & Development,6,1,Life Sciences,1,1661,3,Female,41,2,4,Healthcare Representative,3,Married,13966,10k-15k,11652,2,19,3,2,80,1,30,3,3,15,11,2,12.0,72312933,Bethany Barker,25,0,1,0
RM1193,49,46-55,False,Travel_Rarely,464,Research & Development,16,3,Medical,1,1674,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,Upto 5k,24941,4,16,3,2,80,1,17,2,2,2,2,2,2.0,50559278,Teresa Powers,21,1,1,0
RM1196,49,46-55,False,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1,1677,3,Male,36,3,4,Manager,3,Single,15379,15k+,22384,4,14,3,1,80,0,23,2,3,8,7,0,0.0,97139443,Lori Paul,26,0,1,2
RM1255,49,46-55,False,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,Upto 5k,8191,3,12,3,3,80,0,8,1,4,5,1,0,4.0,64800542,Rodney Wagner,30,0,1,0
RM1378,49,46-55,False,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married,19161,15k+,13738,3,15,3,4,80,0,28,3,3,5,4,4,3.0,25659979,Brent Perry,26,2,1,1
RM1469,49,46-55,False,Travel_Frequently,1023,Sales,2,3,Medical,1,2065,4,Male,63,2,2,Sales Executive,2,Married,5390,5k-10k,13243,2,14,3,4,80,0,17,3,2,9,6,0,8.0,28760553,Linda Obrien,29,2,2,0
RM037,50,46-55,True,Travel_Rarely,869,Sales,3,2,Marketing,1,47,1,Male,86,2,1,Sales Representative,3,Married,2683,Upto 5k,3810,1,14,3,3,80,0,3,2,3,3,2,0,2.0,16086345,Robert Wade,20,2,1,0
RM063,50,46-55,False,Travel_Rarely,989,Research & Development,7,2,Medical,1,80,2,Female,43,2,5,Research Director,3,Divorced,18740,15k+,16701,5,12,3,4,80,1,29,2,2,27,3,13,8.0,14994527,Lindsay Allen,28,2,2,1
RM107,50,46-55,False,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,141,1,Female,73,3,5,Research Director,2,Married,18172,15k+,9755,3,19,3,1,80,0,28,1,2,8,3,0,7.0,50851122,Sherry Wright,23,0,0,1
RM132,50,46-55,False,Travel_Frequently,809,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,9208,5k-10k,6645,4,11,3,4,80,0,16,3,3,2,2,2,1.0,76118957,Timothy Young,30,1,1,0
RM166,50,46-55,False,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,1,226,3,Female,53,3,5,Manager,2,Single,19926,15k+,17053,3,15,3,2,80,0,21,5,3,5,4,4,4.0,25585427,Julia Jones,22,0,2,0
RM184,50,46-55,False,Travel_Rarely,328,Research & Development,1,3,Medical,1,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690,Upto 5k,3425,2,15,3,4,80,1,5,2,2,3,2,0,2.0,23044889,Eric Hood,29,0,0,2
RM234,50,46-55,False,Travel_Rarely,854,Sales,1,4,Medical,1,323,4,Female,68,3,5,Manager,4,Divorced,19517,15k+,24118,3,11,3,3,80,1,32,3,2,7,0,0,6.0,41514326,Timothy Morrison,21,2,1,1
RM280,50,46-55,False,Travel_Rarely,797,Research & Development,4,1,Life Sciences,1,385,1,Male,96,3,5,Research Director,2,Divorced,19144,15k+,15815,3,14,3,1,80,2,28,4,2,10,4,1,6.0,82148284,Thomas Taylor,29,2,1,2
RM368,50,46-55,False,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,1,491,4,Male,100,2,3,Healthcare Representative,4,Single,10496,10k-15k,2755,6,15,3,4,80,0,20,2,3,4,3,1,3.0,28208520,Andrew Miller,20,0,2,1
RM426,50,46-55,False,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,569,2,Male,88,2,4,Manager,3,Married,17046,15k+,9314,0,15,3,2,80,1,28,2,3,27,10,15,7.0,62163160,Amanda Hubbard,20,1,1,1
RM478,50,46-55,False,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,99,3,5,Manager,2,Married,18200,15k+,7999,1,11,3,3,80,1,32,2,3,32,5,10,7.0,70887034,Michael Smith,26,1,2,2
RM524,50,46-55,False,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,3221,Upto 5k,3297,1,11,3,3,80,3,20,3,3,20,8,3,8.0,59796322,Dillon Little,26,0,0,0
RM529,50,46-55,True,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2,Sales Executive,3,Married,6796,5k-10k,23452,3,14,3,1,80,1,18,4,3,4,3,1,3.0,99991136,Theresa Rodriguez,20,2,0,2
RM540,50,46-55,False,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,2,Married,3875,Upto 5k,9983,7,15,3,4,80,1,4,2,3,2,2,2,2.0,82503409,Zachary Hall,23,1,1,0
RM589,50,46-55,False,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,Male,64,3,4,Research Director,3,Married,17639,15k+,6881,5,16,3,4,80,0,30,3,3,4,3,0,3.0,66254240,Kristin White,28,0,0,1
RM654,50,46-55,False,Non-Travel,881,Research & Development,2,4,Life Sciences,1,905,1,Male,98,3,4,Manager,1,Divorced,17924,15k+,4544,1,11,3,4,80,1,31,3,3,31,6,14,7.0,88831486,Charles Rodriguez,20,1,1,0
RM715,50,46-55,False,Travel_Rarely,1126,Research & Development,1,2,Medical,1,997,4,Male,66,3,4,Research Director,4,Divorced,17399,15k+,6615,9,22,4,3,80,1,32,1,2,5,4,1,3.0,30739712,Brenda Ashley,26,0,0,2
RM722,50,46-55,False,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,1005,4,Male,95,3,4,Manufacturing Director,3,Married,13973,10k-15k,4161,3,18,3,4,80,1,22,2,3,12,11,1,5.0,65684858,Timothy Rodriguez,26,2,0,2
RM743,50,46-55,False,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1030,1,Male,64,3,1,Laboratory Technician,4,Married,2380,Upto 5k,20165,4,18,3,2,80,0,8,5,3,1,0,0,0.0,97902129,Jennifer Peterson,30,2,1,0
RM752,50,46-55,False,Non-Travel,145,Sales,1,3,Life Sciences,1,1040,4,Female,95,3,2,Sales Executive,3,Married,6347,5k-10k,24920,0,12,3,1,80,1,19,3,3,18,7,0,13.0,23290458,Darren Campbell,27,1,0,2
RM767,50,46-55,False,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,19237,15k+,12853,2,11,3,4,80,1,29,2,2,8,1,7,7.0,75679047,Steve Thompson,28,0,1,1
RM802,50,46-55,True,Travel_Frequently,959,Sales,1,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,4728,Upto 5k,17251,3,14,3,4,80,0,5,4,3,0,0,0,0.0,92631441,Joseph Miller,21,1,0,0
RM868,50,46-55,False,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,17856,15k+,9490,2,22,4,3,80,1,32,3,3,2,2,2,2.0,64776386,Douglas Foley,28,0,0,0
RM946,50,46-55,False,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,16880,15k+,22422,4,11,3,2,80,0,25,2,3,3,2,1,2.0,47546086,Cassandra Nolan,24,2,0,2
RM1087,50,46-55,False,Travel_Frequently,333,Research & Development,22,5,Medical,1,1539,3,Male,88,1,4,Research Director,4,Single,14411,10k-15k,24450,1,13,3,4,80,0,32,2,3,32,6,13,9.0,14391105,Amanda Watson,25,2,2,0
RM1127,50,46-55,False,Travel_Rarely,264,Sales,9,3,Marketing,1,1591,3,Male,59,3,5,Manager,3,Married,19331,15k+,19519,4,16,3,3,80,1,27,2,3,1,0,0,0.0,59731689,Aaron Warner,21,1,0,2
RM1139,50,46-55,False,Travel_Frequently,1234,Research & Development,20,5,Medical,1,1606,2,Male,41,3,4,Healthcare Representative,3,Married,11245,10k-15k,20689,2,15,3,3,80,1,32,3,3,30,8,12,13.0,39161443,Steven Ferguson,28,2,1,2
RM1178,50,46-55,False,Travel_Rarely,813,Research & Development,17,5,Life Sciences,1,1656,4,Female,50,2,3,Research Director,1,Divorced,13269,10k-15k,21981,5,15,3,3,80,3,19,3,3,14,11,1,11.0,69509870,Corey Thomas,27,0,2,1
RM1453,50,46-55,True,Travel_Frequently,878,Sales,1,4,Life Sciences,1,2044,2,Male,94,3,2,Sales Executive,3,Divorced,6728,5k-10k,14255,7,12,3,4,80,2,12,3,3,6,3,0,1.0,69686067,Karen Moody,29,2,2,1
RM1462,50,46-55,True,Travel_Rarely,410,Sales,28,3,Marketing,1,2055,4,Male,39,2,3,Sales Executive,1,Divorced,10854,10k-15k,16586,4,13,3,2,80,1,20,3,3,3,2,2,0.0,41690501,Dale Knapp,22,2,2,1
RM088,51,46-55,False,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,116,4,Male,96,3,1,Laboratory Technician,4,Married,2075,Upto 5k,18725,3,23,4,2,80,2,10,4,3,4,2,0,3.0,58678896,Sydney Jackson,20,1,0,2
RM092,51,46-55,False,Travel_Rarely,632,Sales,21,4,Marketing,1,120,3,Male,71,3,2,Sales Executive,4,Single,5441,5k-10k,8423,0,22,4,4,80,0,11,2,1,10,7,1,0.0,23335151,Alex Michael,24,1,1,0
RM111,51,46-55,False,Travel_Frequently,1456,Research & Development,1,4,Medical,1,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484,5k-10k,25796,3,20,4,3,80,0,23,1,2,13,12,12,8.0,59302863,Joshua Avila,20,1,1,2
RM124,51,46-55,False,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,19537,15k+,6462,7,13,3,3,80,0,23,5,3,20,18,15,15.0,83076970,Gregory Tucker,22,1,0,2
RM137,51,46-55,True,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650,10k-15k,25150,2,15,3,4,80,0,18,2,3,4,2,0,3.0,96547189,Andrea Simmons,22,0,2,1
RM157,51,46-55,False,Travel_Rarely,1169,Research & Development,7,4,Medical,1,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132,5k-10k,13983,2,17,3,3,80,0,10,2,3,1,0,0,0.0,58140388,Kevin Martin,25,0,0,1
RM190,51,46-55,False,Travel_Rarely,313,Research & Development,3,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734,10k-15k,7192,3,18,3,3,80,0,21,6,3,7,7,1,0.0,18126895,Jose Cohen,20,0,0,2
RM214,51,46-55,False,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Married,12490,10k-15k,15736,5,16,3,4,80,2,16,5,1,10,9,4,7.0,63437398,Shelly Griffin,26,0,1,1
RM259,51,46-55,False,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,353,3,Male,96,3,1,Research Scientist,4,Married,2723,Upto 5k,23231,1,11,3,2,80,0,1,0,2,1,0,0,0.0,47028180,Ray Robinson,23,0,0,2
RM300,51,46-55,False,Travel_Rarely,1302,Research & Development,2,3,Medical,1,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,5k-10k,16321,5,18,3,4,80,1,13,3,3,4,1,1,2.0,35475673,Nicholas Kirby,25,1,1,2
RM377,51,46-55,False,Travel_Rarely,1178,Sales,14,2,Life Sciences,1,500,3,Female,87,3,2,Sales Executive,4,Married,4936,Upto 5k,14862,4,11,3,3,80,1,18,2,2,7,7,0,7.0,26395999,Tony Hill,26,0,1,1
RM617,51,46-55,False,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,16307,15k+,5594,2,14,3,3,80,1,29,2,2,20,6,4,17.0,71031132,Jaime Lam,20,1,0,1
RM780,51,46-55,True,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,2461,Upto 5k,10332,9,12,3,3,80,3,18,2,4,10,0,2,7.0,22304198,Michael Clarke,26,0,1,2
RM919,51,46-55,False,Travel_Frequently,237,Sales,9,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19847,15k+,19196,4,24,4,1,80,1,31,5,2,29,10,11,10.0,98955314,Patrick Diaz,23,2,2,2
